,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MoSold,SaleType,SaleCondition,SalePrice
573,4.394449154672439,3,4.343805421853684,9.207135241027235,1,1,0,3,0,4,0,8,2,2,0,7,7,5,0,0,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,5.953243334287785,5.953243334287785,1,0,1,4,6.652863029353347,6.48768401848461,0.0,7.266128779556451,0,0.0,2,1,3,0.6931471805599453,3,8,6,1,5,3,0,2,2,400,5,5,2,4.61512051684126,0.0,0.0,0.0,0.0,4,12,8,4,12.04355959836804
574,4.394449154672439,3,4.2626798770413155,9.259225769705994,1,1,3,3,0,2,0,12,2,2,0,7,5,7,2,0,2,1,8,1,1,4.418840607796598,3,4,1,4,4,0,0,5.857933154483459,6,0.0,3.1780538303479458,5.921578419643816,1,4,1,4,6.3578422665081,6.280395838960195,0.0,7.01211529430638,0,0.6931471805599453,1,0,3,0.6931471805599453,3,5,6,0,3,3,2,3,1,288,5,5,2,3.58351893845611,0.0,0.0,0.0,0.0,1,12,8,4,11.842236406331555
575,3.9318256327243257,3,4.394449154672439,9.0455836463617,1,1,3,3,0,4,0,12,2,2,0,0,5,5,3,3,1,1,8,8,2,0.0,3,4,1,4,4,3,5,6.093569770045136,6,0.0,5.968707559985366,6.725033642166843,1,4,1,4,6.725033642166843,5.953243334287785,0.0,7.104144092987527,0,0.0,1,0,2,0.6931471805599453,3,6,6,0,3,5,3,3,1,336,5,5,2,5.0689042022202315,0.0,4.634728988229636,0.0,0.0,4,10,0,0,11.682676678340282
576,3.9318256327243257,3,3.970291913552122,8.747193183526933,1,1,3,3,0,4,0,18,2,2,0,0,7,7,3,3,1,1,13,14,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,6.759255270663693,6.759255270663693,1,2,1,4,6.777646593635117,6.398594934535208,0.0,7.298445101508147,0,0.6931471805599453,2,0,3,0.6931471805599453,3,6,6,1,2,5,3,3,1,216,5,5,2,0.0,3.9318256327243257,0.0,0.0,0.0,4,8,8,4,11.884495917930655
577,4.394449154672439,3,4.574710978503383,9.373988663504516,1,1,0,3,0,4,0,19,2,2,0,7,5,6,2,2,1,1,12,13,1,4.584967478670572,3,4,1,4,4,0,3,5.796057750765372,0,6.313548046277095,5.655991810819852,7.060476365999801,1,0,1,4,7.186144304522325,0.0,0.0,7.186144304522325,1,0.0,1,0,3,0.6931471805599453,3,6,6,2,1,1,2,2,2,564,5,5,2,5.081404364984463,4.23410650459726,5.484796933490655,0.0,0.0,4,5,8,0,12.010671928196443
578,5.081404364984463,1,3.5553480614894135,8.190077049719049,1,2,3,3,0,0,0,21,2,2,4,5,7,5,1,1,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,6.536691597591305,6.536691597591305,1,0,1,4,6.556778356158042,6.536691597591305,0.0,7.239214973779806,0,0.0,2,0,2,0.6931471805599453,2,5,6,0,3,5,1,3,2,540,5,5,2,0.0,4.634728988229636,0.0,0.0,0.0,4,2,8,0,11.891368749982085
579,3.9318256327243257,4,4.406719247264253,9.405166749908611,1,0,3,3,0,4,0,17,2,2,0,0,5,5,2,2,1,1,8,8,1,5.817111159963204,3,4,0,4,4,3,6,0.0,6,0.0,6.957497370876951,6.957497370876951,1,0,0,1,6.957497370876951,6.61472560020376,0.0,7.493317248862145,0,0.0,2,0,4,0.6931471805599453,3,7,6,0,3,1,2,3,1,352,1,5,2,0.0,0.0,0.0,0.0,0.0,4,11,8,4,11.78676973513378
580,3.044522437723423,3,4.2633832685897595,9.587817443544179,1,1,0,3,0,1,0,12,2,2,0,2,6,6,2,0,1,1,13,14,1,4.454347296253507,3,4,1,4,4,3,1,6.38856140554563,5,5.393627546352362,5.805134968916488,7.0431599159883405,1,0,1,4,7.265429723253953,0.0,0.0,7.265429723253953,0,0.6931471805599453,1,0,3,0.6931471805599453,2,7,6,2,2,1,2,3,2,572,5,5,2,5.37989735354046,4.709530201312334,0.0,0.0,0.0,4,6,8,4,12.111217862017215
581,3.044522437723423,3,4.59511985013459,9.449750895754265,1,1,3,3,0,4,0,16,2,2,0,2,8,5,1,1,3,1,12,13,1,5.726847747587197,0,4,2,0,4,3,6,0.0,6,0.0,7.622174594817622,7.622174594817622,1,0,1,4,7.622174594817622,0.0,0.0,7.622174594817622,0,0.0,2,1,3,0.6931471805599453,0,8,6,1,2,1,1,2,3,1390,5,5,2,0.0,4.51085950651685,0.0,0.0,0.0,4,8,6,5,12.442306148381938
582,4.51085950651685,3,4.406719247264253,9.37940781309172,0,1,3,3,0,4,0,7,2,2,2,6,6,5,0,0,1,1,6,6,1,4.653960350157523,3,2,1,2,4,0,2,6.705639094860003,6,0.0,0.0,6.705639094860003,1,4,1,4,6.705639094860003,0.0,0.0,6.705639094860003,1,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,6,3,1,0,0,3,3,2,0.0,3.4965075614664802,0.0,0.0,0.0,4,5,8,4,11.682676678340282
583,4.330733340286331,4,4.330733340286331,9.510519035757246,1,1,3,3,0,4,0,17,0,3,0,4,10,9,3,0,1,1,13,14,2,0.0,0,0,0,4,4,3,6,0.0,6,0.0,7.121252453244542,7.121252453244542,1,2,1,4,7.3277805384216315,7.134890851565884,0.0,7.9287663216266955,0,0.0,3,1,3,0.6931471805599453,2,9,6,1,2,5,0,3,2,880,2,5,2,4.663439094112067,6.220590170099739,0.0,0.0,0.0,4,7,8,4,12.691583538230217
584,3.9318256327243257,4,3.9512437185814275,8.71948076085107,1,1,3,3,0,4,0,3,2,2,0,0,4,7,3,0,1,1,0,0,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,6.785587645007929,6.785587645007929,1,0,1,4,6.897704943128636,6.371611847231857,0.0,7.3613754289773485,0,0.0,1,0,3,0.6931471805599453,2,6,6,0,3,5,3,3,1,240,5,5,2,0.0,0.0,4.007333185232471,0.0,4.795790545596741,4,7,8,4,11.798111925972618
585,3.044522437723423,3,4.48863636973214,9.345220854170002,1,1,3,3,0,4,0,23,2,2,0,2,8,5,0,1,3,1,12,13,1,5.342334251964811,2,4,2,0,4,1,2,7.2868764117507,6,0.0,6.013715156042802,7.533158807455563,1,0,1,4,7.615298339825815,0.0,0.0,7.615298339825815,1,0.0,2,0,2,0.6931471805599453,2,7,6,2,2,1,0,2,3,880,5,5,2,5.7899601708972535,4.204692619390966,0.0,0.0,0.0,4,3,6,5,12.820990681250251
586,3.4339872044851463,3,4.02535169073515,9.236787541991031,1,1,3,3,0,4,0,3,6,2,0,2,6,7,3,0,1,1,11,15,2,0.0,3,2,0,4,1,2,5,5.351858133476067,0,6.408528791059498,0.0,6.705639094860003,1,0,1,4,6.732210706467206,0.0,0.0,6.732210706467206,1,0.0,1,0,2,0.6931471805599453,1,5,6,0,3,5,2,0,1,275,5,5,0,0.0,0.0,4.727387818712341,0.0,0.0,3,5,8,4,11.775297421715827
587,4.454347296253507,3,4.31748811353631,9.075779878580487,1,1,0,3,0,4,0,19,2,2,0,6,5,6,0,0,3,1,6,6,2,0.0,3,4,1,4,4,0,0,6.511745329644728,6,0.0,5.1298987149230735,6.734591659972948,1,4,1,4,6.7580945044277305,0.0,0.0,6.7580945044277305,1,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,5,0,3,2,528,5,5,2,0.0,0.0,0.0,0.0,0.0,4,7,8,4,11.827743504053695
588,3.044522437723423,3,4.189654742026425,10.130463749870515,1,1,0,2,0,4,2,4,2,2,0,2,5,8,2,0,0,5,13,14,2,0.0,3,4,1,4,4,1,2,7.1891677384203225,6,0.0,4.736198448394496,7.271008538280992,1,0,1,4,7.295735072749282,0.0,0.0,7.295735072749282,2,0.0,1,0,1,0.6931471805599453,0,5,6,2,2,1,2,3,1,452,5,5,2,0.0,3.8918202981106265,0.0,0.0,4.110873864173311,4,6,8,5,11.870606902224587
589,3.713572066704308,4,3.9318256327243257,9.116139576577355,1,1,3,3,0,4,0,3,6,1,0,2,5,6,3,2,1,1,12,13,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,6.610696044717759,6.610696044717759,1,4,1,0,6.659293919683638,0.0,5.056245805348308,6.841615476477592,0,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,5,0,3,1,308,5,5,1,0.0,0.0,0.0,0.0,0.0,4,8,8,4,11.283524879179666
590,4.110873864173311,3,4.174387269895637,9.02653771890043,1,1,3,3,0,4,0,5,2,2,0,5,7,5,0,0,1,1,12,13,2,0.0,2,4,2,2,4,3,2,6.19644412779452,6,0.0,5.638354669333745,6.647688373563329,1,0,1,4,6.647688373563329,6.70073110954781,0.0,7.367077059881012,0,0.0,2,1,3,0.6931471805599453,2,6,6,0,3,1,0,2,2,520,5,5,2,0.0,3.828641396489095,0.0,0.0,0.0,4,9,8,4,12.132969552931216
591,4.110873864173311,3,4.584967478670572,9.508888197738269,1,1,0,3,0,0,0,16,2,2,0,5,10,5,1,1,1,1,5,5,3,6.042632833682381,0,4,2,0,4,1,2,7.199678345691172,6,0.0,5.953243334287785,7.45182223652793,1,0,1,4,7.455298485683291,6.343880434126331,0.0,7.739359202689098,1,0.0,2,1,3,0.6931471805599453,0,10,6,1,2,3,1,2,3,842,5,5,2,5.948034989180646,5.616771097666572,0.0,0.0,0.0,4,6,4,4,13.02132904585825
592,3.044522437723423,3,4.110873864173311,8.79497643168877,1,1,3,3,0,4,0,11,2,2,0,2,5,8,0,0,1,1,6,6,2,0.0,3,2,2,4,1,3,2,6.705639094860003,6,0.0,0.0,6.705639094860003,1,0,1,4,6.705639094860003,0.0,0.0,6.705639094860003,1,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,5,0,0,2,816,5,5,2,0.0,0.0,0.0,0.0,0.0,4,6,8,4,11.835016210489899
593,4.795790545596741,4,4.2633832685897595,8.397508348470257,1,1,3,3,0,4,0,5,2,2,4,2,6,5,0,0,1,1,12,13,1,5.14166355650266,2,4,2,2,4,0,2,6.530877627725885,6,0.0,5.099866427824199,6.744059186311348,1,0,1,4,6.744059186311348,0.0,0.0,6.744059186311348,1,0.0,1,0,1,0.6931471805599453,2,4,6,0,3,1,0,0,2,420,5,5,2,4.948759890378168,0.0,0.0,0.0,0.0,4,5,8,4,11.849404844423074
594,3.044522437723423,3,4.48863636973214,8.986071187374463,1,1,0,3,0,4,0,5,2,2,0,2,5,6,2,2,3,1,6,6,2,0.0,3,4,1,2,4,3,6,0.0,6,0.0,6.829793737512425,6.829793737512425,1,4,1,4,6.829793737512425,0.0,0.0,6.829793737512425,0,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,5,0,3,1,280,5,5,2,0.0,0.0,0.0,0.0,0.0,2,4,8,4,11.608244735642321
595,3.044522437723423,3,4.248495242049359,9.33282345619073,1,1,0,3,0,4,0,22,2,2,0,2,8,5,0,1,1,1,12,9,1,5.476463551931511,2,4,2,2,4,1,2,7.260522598089852,6,0.0,5.973809611869261,7.503840746698951,1,0,1,4,7.510430556378006,0.0,0.0,7.510430556378006,1,0.0,2,0,3,0.6931471805599453,2,7,6,1,5,1,0,0,3,758,5,5,2,5.198497031265826,4.330733340286331,0.0,0.0,4.795790545596741,4,8,6,5,12.672949516558306
596,4.2626798770413155,4,4.110873864173311,8.188966863648876,1,0,3,3,0,4,0,17,2,2,0,5,6,7,3,0,1,1,12,13,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,6.529418838262226,6.529418838262226,1,0,0,0,6.529418838262226,6.529418838262226,0.0,7.221835825288449,0,0.0,1,0,3,0.6931471805599453,3,7,6,0,3,5,3,3,1,216,5,1,0,0.0,5.0689042022202315,0.0,0.0,0.0,4,10,8,4,11.648373769145277
597,4.795790545596741,3,3.9889840465642745,8.274611946209552,1,1,3,3,0,4,0,0,2,2,4,2,7,5,1,1,1,1,12,13,1,4.290459441148391,2,4,2,0,4,0,6,0.0,6,0.0,7.138073034044347,7.138073034044347,1,0,1,4,7.246368080102461,0.0,0.0,7.246368080102461,0,1.0986122886681098,0,2,2,0.6931471805599453,2,7,6,1,2,1,1,0,3,648,5,5,2,4.795790545596741,2.833213344056216,0.0,0.0,0.0,4,2,6,5,12.176654133447505
598,3.044522437723423,3,4.394449154672439,9.471550124096849,1,1,3,0,0,4,0,6,2,2,0,2,5,6,2,2,1,1,9,10,1,6.131226489483141,3,4,1,2,4,2,0,7.157735484249907,3,4.997212273764115,0.0,7.266128779556451,1,0,1,4,7.4073177104694174,0.0,0.0,7.4073177104694174,1,0.0,2,0,3,0.6931471805599453,2,7,6,1,5,1,2,0,2,621,5,5,2,0.0,0.0,0.0,0.0,0.0,4,3,8,4,12.289958727201455
599,5.081404364984463,4,3.2188758248682006,7.576097340623111,1,1,3,3,0,4,0,1,2,2,3,5,6,6,2,2,1,1,8,8,2,0.0,3,2,1,2,4,3,3,4.406719247264253,2,6.418364935936212,3.1780538303479458,6.57507584059962,1,4,1,4,6.57507584059962,6.734591659972948,0.0,7.350516171833998,1,0.0,2,1,3,0.6931471805599453,3,6,6,1,5,1,2,0,2,452,5,5,2,5.087596335232384,0.0,0.0,0.0,0.0,0,7,0,4,11.92504173829169
600,4.110873864173311,3,4.31748811353631,9.29908358181057,1,1,3,3,0,4,0,16,2,2,0,5,8,5,0,0,1,1,12,13,1,5.638354669333745,2,4,2,2,4,0,2,6.304448802421981,6,0.0,6.240275845170769,6.9650803456014065,1,0,1,4,6.9650803456014065,6.741700694652055,0.0,7.552237287560802,1,0.0,2,1,3,0.6931471805599453,0,8,6,1,2,3,0,0,2,736,5,5,2,5.19295685089021,4.110873864173311,0.0,0.0,0.0,4,6,8,4,12.524530013005734
601,3.9318256327243257,4,3.9318256327243257,9.105090961257085,1,1,3,0,0,4,0,9,2,2,0,0,6,6,3,3,1,1,13,14,2,0.0,3,2,2,4,4,3,6,0.0,6,0.0,6.660575149839686,6.660575149839686,1,4,1,4,6.660575149839686,6.39024066706535,0.0,7.226936018493289,0,0.0,1,1,3,0.6931471805599453,2,6,6,1,2,5,2,3,1,544,5,5,1,0.0,5.093750200806762,0.0,0.0,4.844187086458591,4,12,8,4,11.856522261533737
602,4.110873864173311,3,4.394449154672439,9.21453157659465,1,1,0,3,0,4,0,20,2,2,0,5,8,5,0,0,1,1,6,6,2,0.0,2,4,2,2,4,2,2,6.672032945461067,6,0.0,4.787491742782046,6.812345094177479,1,0,1,4,6.833031732786201,6.8966943316227125,0.0,7.557994958530806,1,0.0,2,1,3,0.6931471805599453,2,8,6,1,5,1,0,0,2,506,5,5,2,4.795790545596741,5.017279836814924,0.0,0.0,0.0,4,2,8,0,12.301387370778713
603,5.081404364984463,1,3.4339872044851463,8.065579427282092,1,2,3,3,0,4,0,21,2,2,4,5,7,5,0,0,1,1,8,8,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,6.398594934535208,6.398594934535208,1,0,1,4,6.398594934535208,6.398594934535208,0.0,7.0909098220799835,0,0.0,2,1,2,0.6931471805599453,2,4,6,0,3,5,0,2,2,480,5,5,2,0.0,5.153291594497779,0.0,0.0,0.0,4,6,8,4,11.92504173829169
604,3.044522437723423,3,4.48863636973214,9.457512901089753,1,1,0,3,0,4,0,5,2,2,0,2,7,5,0,0,1,1,12,13,1,4.605170185988092,2,4,2,2,4,2,2,6.827629234502852,6,0.0,6.35088571671474,7.3098814858247865,1,0,1,4,7.3098814858247865,0.0,0.0,7.3098814858247865,1,0.0,2,0,3,0.6931471805599453,2,6,6,1,5,1,0,2,2,530,5,5,2,5.262690188904886,3.6109179126442243,0.0,0.0,0.0,4,9,8,4,12.30592250537653
605,4.110873864173311,3,4.454347296253507,9.517898598432753,1,1,3,3,0,4,0,12,2,2,0,5,7,6,2,0,1,1,6,6,1,5.176149732573829,3,4,1,4,4,3,1,6.12029741895095,6,0.0,5.752572638825633,6.645090969505644,1,4,1,4,7.079184394609668,6.68586094706836,0.0,7.594381242551817,0,0.0,2,1,3,0.6931471805599453,3,7,6,3,1,1,2,3,2,486,5,5,2,0.0,3.7612001156935624,0.0,0.0,5.247024072160486,4,10,8,4,12.230770136157428
606,3.044522437723423,3,4.418840607796598,9.430679995957659,1,1,1,2,0,0,1,5,2,2,0,2,5,5,0,0,1,1,12,13,2,0.0,3,2,2,2,4,3,2,6.597145701886651,6,0.0,5.733341276897746,6.947937068614969,1,2,1,4,6.947937068614969,0.0,0.0,6.947937068614969,1,0.0,1,0,3,0.6931471805599453,2,6,6,0,3,5,0,3,2,576,5,5,2,5.1298987149230735,0.0,0.0,0.0,0.0,0,11,8,4,11.931642378754141
607,3.044522437723423,3,4.3694478524670215,8.962007209588313,1,1,3,0,0,4,1,7,2,2,0,5,5,8,3,0,1,1,8,8,2,0.0,3,2,1,4,1,3,2,6.403574197934815,6,0.0,5.683579767338681,6.799055862058796,1,0,1,4,7.014814351275545,6.799055862058796,0.0,7.605392364814935,1,0.0,3,0,3,0.6931471805599453,0,8,6,0,3,1,3,3,1,230,5,5,2,4.6443908991413725,0.0,0.0,0.0,0.0,4,8,8,4,12.323860125621126
608,4.2626798770413155,3,4.3694478524670215,9.4066470133368,1,1,3,1,0,4,1,6,2,2,0,5,8,6,3,0,1,1,3,14,2,0.0,3,4,2,2,4,2,1,6.061456918928017,6,0.0,6.2878585601617845,6.873163834212518,1,4,1,4,7.57095858316901,7.134890851565884,0.0,8.069342366811636,0,0.0,2,1,4,0.6931471805599453,3,10,6,2,2,2,3,3,2,380,5,5,2,0.0,0.0,0.0,0.0,0.0,4,9,8,2,12.791358964949923
609,3.044522437723423,3,4.127134385045092,8.980172205725008,1,1,3,3,0,4,0,19,1,2,0,2,4,5,2,2,1,1,12,13,0,5.262690188904886,3,1,1,4,4,2,5,6.806829360392176,6,0.0,4.844187086458591,6.937314081223682,1,2,1,4,6.937314081223682,0.0,0.0,6.937314081223682,1,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,1,2,3,1,261,5,5,2,4.174387269895637,0.0,3.6888794541139363,0.0,0.0,4,4,8,4,11.682676678340282
610,4.110873864173311,3,4.2633832685897595,9.310276200588783,1,1,3,3,0,4,0,5,4,2,0,5,9,5,0,0,3,1,12,13,1,5.3230099791384085,2,4,2,0,4,2,2,6.807934943699926,6,0.0,6.285998094508865,7.273092595999522,1,0,1,4,7.29776828253138,6.519147287940395,0.0,7.675081857716334,1,0.0,2,1,3,0.6931471805599453,0,8,6,2,0,1,0,0,3,736,5,5,2,5.537334267018537,4.962844630259907,0.0,0.0,0.0,4,5,8,4,12.653961664405365
611,4.394449154672439,3,4.2633832685897595,9.249176395761381,1,1,0,3,0,2,0,14,2,2,0,7,6,6,2,2,1,1,6,6,1,5.455321115357702,3,4,1,2,4,0,0,6.406879986069314,6,0.0,6.059123195581797,6.940222469119639,1,4,1,4,6.940222469119639,0.0,0.0,6.940222469119639,0,0.6931471805599453,2,0,3,0.6931471805599453,3,6,6,1,5,1,2,3,2,564,5,5,2,0.0,0.0,0.0,0.0,0.0,2,7,8,4,11.904974309480183
612,4.110873864173311,3,4.2633832685897595,9.383116515926606,1,1,3,3,0,4,0,5,2,2,0,5,8,5,0,0,1,1,12,13,1,4.6913478822291435,2,4,2,2,4,0,2,6.898714534329988,6,0.0,5.736572297479192,7.170119543449628,1,0,1,4,7.170119543449628,6.352629396319567,0.0,7.5352967024440884,1,0.0,2,1,3,0.6931471805599453,0,7,6,1,5,3,0,2,2,531,5,5,2,5.081404364984463,4.812184355372417,0.0,0.0,0.0,4,11,8,4,12.474193386571581
613,3.044522437723423,3,4.2626798770413155,9.036344063928219,1,1,3,3,0,4,0,11,1,2,0,2,5,5,1,1,1,1,12,13,2,0.0,3,4,2,2,4,3,0,5.332718793265369,6,0.0,6.818924065275521,7.02197642307216,1,0,1,4,7.02197642307216,0.0,0.0,7.02197642307216,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,6,3,1,0,0,3,3,2,0.0,3.4339872044851463,0.0,0.0,0.0,4,12,6,5,11.898194668458823
614,5.198497031265826,4,3.091042453358316,7.307872780763706,1,1,3,3,0,4,0,10,2,2,4,6,4,6,2,2,1,1,5,5,2,0.0,3,4,1,2,4,0,3,5.017279836814924,2,6.175867270105761,0.0,6.447305862541213,1,0,1,4,6.447305862541213,0.0,0.0,6.447305862541213,1,0.0,1,0,1,0.6931471805599453,3,3,6,0,3,6,3,1,0,0,3,3,2,4.574710978503383,3.2188758248682006,0.0,0.0,0.0,4,5,8,4,11.231901180182515
615,4.454347296253507,3,4.394449154672439,9.082620630373812,1,1,3,3,0,4,0,12,1,2,0,6,6,7,2,2,1,1,8,8,1,5.056245805348308,3,2,2,4,4,1,2,6.638567789166521,6,0.0,5.159055299214529,6.842683282238422,1,0,1,4,6.961296045910167,0.0,0.0,6.961296045910167,1,0.0,1,0,3,0.6931471805599453,2,6,6,0,3,1,2,2,2,480,5,5,2,4.795790545596741,0.0,0.0,0.0,0.0,2,5,8,0,11.83138646878959
616,4.110873864173311,3,4.2633832685897595,8.969796305981806,1,1,0,3,0,4,0,8,2,2,0,5,6,5,0,0,1,1,12,13,2,0.0,2,4,2,2,4,3,2,6.126869184114185,6,0.0,5.7899601708972535,6.664409020350408,1,0,1,4,6.694562058521095,6.555356891810665,0.0,7.31986492980897,1,0.0,2,1,3,0.6931471805599453,2,7,6,1,2,1,0,0,2,393,5,5,2,4.61512051684126,4.330733340286331,0.0,0.0,0.0,4,6,8,4,12.118339189722553
617,3.828641396489095,3,4.0943445622221,8.885717651712119,1,1,3,1,0,0,1,12,0,2,0,1,6,6,2,2,1,1,8,8,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,6.725033642166843,6.725033642166843,1,2,1,4,6.725033642166843,0.0,0.0,6.725033642166843,0,0.0,1,0,2,0.6931471805599453,2,4,6,0,3,5,2,3,2,528,5,5,2,0.0,0.0,0.0,0.0,0.0,4,6,8,4,11.566475710526321
618,3.044522437723423,3,4.51085950651685,9.36691667901828,1,1,3,3,0,4,0,16,2,2,0,2,9,5,1,1,3,1,5,5,1,6.115892125483034,0,4,2,0,4,0,2,3.8918202981106265,6,0.0,7.4815557019095165,7.508238774678663,1,0,1,4,7.511524648390866,0.0,0.0,7.511524648390866,0,0.0,2,0,3,0.6931471805599453,2,9,6,1,2,1,1,3,3,774,5,5,2,0.0,4.6913478822291435,0.0,0.0,5.564520407322694,4,7,6,5,12.659737267217572
619,4.110873864173311,3,4.454347296253507,9.412872969386267,1,1,3,3,0,4,0,23,2,2,0,5,8,5,0,0,3,1,12,13,3,5.424950017481403,2,4,2,2,4,1,2,6.77078942390898,6,0.0,6.416732282512326,7.301822342137932,1,0,1,4,7.301822342137932,6.660575149839686,0.0,7.724446645633537,1,0.0,2,1,4,0.6931471805599453,2,10,6,2,2,1,0,0,3,749,5,5,2,5.1298987149230735,0.0,0.0,0.0,0.0,4,8,8,4,12.628070334272698
620,3.4339872044851463,3,3.828641396489095,9.017847259860732,1,0,3,3,0,4,0,7,2,2,0,2,3,3,3,3,1,1,11,12,2,0.0,3,4,0,4,4,3,1,3.7376696182833684,6,0.0,6.714170529909472,6.762729506931879,1,4,0,1,6.762729506931879,0.0,0.0,6.762729506931879,1,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,6,3,1,0,0,3,3,0,0.0,0.0,4.61512051684126,0.0,0.0,4,9,8,4,11.112462823634855
621,4.110873864173311,3,4.51085950651685,9.287394001418473,1,1,3,3,0,4,0,14,2,2,0,5,6,7,2,0,1,1,6,6,2,0.0,3,4,1,4,4,3,0,6.863803391452954,5,5.209486152841421,5.953243334287785,7.328437352895162,1,4,1,4,7.3453648404168685,6.9726062513017535,0.0,7.869019376499023,0,0.0,2,1,4,0.6931471805599453,3,9,6,1,5,1,2,2,2,624,5,5,2,3.6635616461296463,5.497168225293202,0.0,0.0,0.0,4,6,8,4,12.388398368982115
622,3.044522437723423,3,4.276666119016055,8.862908295118627,1,1,3,3,0,4,0,19,2,2,0,2,5,6,2,2,1,1,9,10,1,5.0369526024136295,3,4,1,4,4,3,1,6.329720905522696,6,0.0,6.042632833682381,6.8885724595653635,1,4,1,4,6.8885724595653635,0.0,0.0,6.8885724595653635,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,5,0,3,2,484,5,5,2,5.262690188904886,0.0,0.0,0.0,0.0,4,7,8,4,11.813037464800539
623,5.081404364984463,1,4.2633832685897595,7.658227526161352,1,1,3,3,0,4,0,21,2,2,4,5,6,5,0,0,1,1,8,8,1,6.2422232654551655,2,4,2,2,4,3,2,6.042632833682381,6,0.0,5.820082930352362,6.6293632534374485,1,0,1,4,6.6293632534374485,6.6293632534374485,0.0,7.321849713788356,0,0.0,2,1,2,0.6931471805599453,2,4,6,1,5,5,0,3,2,440,5,5,2,0.0,3.4965075614664802,0.0,0.0,0.0,4,6,8,4,12.034696963475044
624,4.110873864173311,3,4.394449154672439,9.249657234353133,1,1,3,3,0,4,0,14,2,2,0,5,6,5,2,2,1,1,12,13,2,5.666426688112432,3,4,1,4,4,3,5,5.5134287461649825,6,0.0,6.186208623900494,6.597145701886651,1,2,1,4,6.920671504248683,6.658011045870748,0.0,7.490529402060711,1,0.0,1,2,4,0.6931471805599453,3,8,3,1,5,1,2,2,2,484,5,5,2,5.003946305945459,0.0,0.0,0.0,4.997212273764115,4,11,8,4,12.014615485902027
625,3.044522437723423,3,4.477336814478207,9.210440366976517,1,1,0,3,0,0,0,12,2,2,0,2,6,6,2,2,3,1,13,14,1,5.568344503761097,3,4,1,4,4,3,6,0.0,6,0.0,7.018401799069201,7.018401799069201,1,4,1,4,7.018401799069201,0.0,0.0,7.018401799069201,0,0.0,1,1,3,0.6931471805599453,3,5,6,0,3,1,2,3,2,440,5,5,2,0.0,0.0,0.0,0.0,5.955837369464831,4,2,8,4,11.982935344196433
626,3.044522437723423,3,4.2633832685897595,9.42084437974393,1,1,0,3,0,4,0,12,2,2,0,2,5,5,2,2,3,1,13,14,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,6.88653164253051,6.88653164253051,1,4,1,4,7.260522598089852,0.0,0.0,7.260522598089852,0,0.0,1,0,3,0.6931471805599453,3,6,2,1,5,1,2,2,1,286,5,5,2,0.0,0.0,3.6109179126442243,0.0,0.0,1,8,8,4,11.848690308590857
627,4.394449154672439,3,4.394449154672439,9.169622538697624,1,1,3,3,0,4,0,12,2,2,0,7,6,6,2,2,1,1,0,0,1,5.10594547390058,3,4,1,4,4,0,1,6.51471269087253,3,4.890349128221754,5.860786223465865,7.053585727193677,1,0,1,4,7.327123292259293,0.0,0.0,7.327123292259293,1,0.0,1,0,3,0.6931471805599453,3,7,6,2,2,2,2,2,1,364,5,5,2,0.0,0.0,5.247024072160486,0.0,0.0,4,3,8,4,11.938199736300925
